Time,ActiveClones,CumulativeDrivers,CumulativePassengers
59.779,5,107,489
59.8,5,107,489
59.8033,5,107,489
59.8077,5,107,489
59.819,5,107,489
59.8218,5,107,489
59.8347,5,107,489
59.8378,5,107,489
59.8404,5,107,489
59.8441,5,107,489
59.8532,5,107,489
59.8561,5,107,489
59.8661,5,107,489
59.8684,6,107,490
59.88,7,107,491
59.8837,7,107,491
59.9461,6,107,491
59.9559,5,107,491
59.9808,5,107,491
59.9903,5,107,491
60.0016,5,107,491
60.0222,5,107,491
60.0497,5,107,491
60.0804,5,107,491
60.0945,5,107,491
60.1043,5,107,491
60.1235,5,107,491
60.1248,5,107,491
60.1881,5,107,491
60.1937,4,107,491
60.2075,4,107,491
60.2112,4,107,491
60.2256,3,107,491
60.2293,3,107,491
60.2309,3,107,491
60.2362,3,107,491
60.2369,3,107,491
60.24,3,107,491
60.2408,3,107,491
60.2455,3,107,491
60.248,3,107,491
60.2578,3,107,491
60.2587,4,107,492
60.2729,4,107,492
60.2876,4,107,492
60.2929,4,107,492
60.2961,5,107,493
60.3019,5,107,493
60.3053,5,107,493
60.3065,5,107,493
60.3162,5,107,493
60.319,5,107,493
60.3237,5,107,493
60.3347,5,107,493
60.3694,5,107,493
60.385,5,107,493
60.3875,4,107,493
60.394,4,107,493
60.3948,4,107,493
60.3967,4,107,493
60.4087,4,107,493
60.428,4,107,493
60.4314,4,107,493
60.4338,4,107,493
60.4552,4,107,493
60.4598,4,107,493
60.4668,4,107,493
60.4682,4,107,493
60.4839,4,107,493
60.4882,4,107,493
60.5004,4,107,493
60.508,4,107,493
60.5083,4,107,493
60.511,4,107,493
60.5197,4,107,493
60.5228,4,107,493
60.5236,4,107,493
60.5288,4,107,493
60.5462,4,107,493
60.5482,5,107,494
60.5499,5,107,494
60.5522,6,108,494
60.573,6,108,494
60.5754,6,108,494
60.577,5,108,494
60.5833,5,108,494
60.5837,5,108,494
60.6103,5,108,494
60.6155,5,108,494
60.6155,5,108,494
60.62,5,108,494
60.623,5,108,494
60.623,5,108,494
60.6258,5,108,494
60.6269,5,108,494
60.6338,5,108,494
60.6385,5,108,494
60.6459,5,108,494
60.6513,5,108,494
60.656,5,108,494
60.6567,5,108,494
60.6699,5,108,494
60.672,5,108,494
60.6933,5,108,494
60.7067,5,108,494
60.7352,5,108,494
60.7423,5,108,494
60.7491,5,108,494
60.7872,5,108,494
60.7983,5,108,494
60.8057,5,108,494
60.8134,5,108,494
60.8221,5,108,494
60.8369,5,108,494
60.8403,5,108,494
60.8472,5,108,494
60.8562,5,108,494
60.8682,5,108,494
60.8685,5,108,494
60.8736,5,108,494
60.8765,5,108,494
60.8858,4,108,494
60.8898,4,108,494
60.895,4,108,494
60.9046,4,108,494
60.9153,4,108,494
60.9238,4,108,494
60.937,4,108,494
60.9383,4,108,494
60.9441,4,108,494
60.9453,4,108,494
60.9634,4,108,494
60.9646,4,108,494
60.9946,4,108,494
61.0092,4,108,494
61.0211,4,108,494
61.0241,4,108,494
61.0312,4,108,494
61.0429,4,108,494
61.0686,4,108,494
61.0761,4,108,494
61.0906,4,108,494
61.0911,4,108,494
61.0924,4,108,494
61.0949,4,108,494
61.1113,4,108,494
61.1225,4,108,494
61.1264,4,108,494
61.1295,4,108,494
61.1317,3,108,494
61.132,3,108,494
61.1594,3,108,494
61.1734,3,108,494
61.1754,4,109,494
61.1763,4,109,494
61.1804,4,109,494
61.1868,4,109,494
61.1942,5,109,495
61.1977,5,109,495
61.2027,5,109,495
61.2117,5,109,495
61.2118,5,109,495
61.2212,5,109,495
61.2224,5,109,495
61.2248,5,109,495
61.2295,6,109,496
61.2331,6,109,496
61.2371,6,109,496
61.2388,6,109,496
61.2425,6,109,496
61.2428,6,109,496
61.2436,6,109,496
61.2492,6,109,496
61.2601,6,109,496
61.2638,7,109,497
61.2692,7,109,497
61.2716,7,109,497
61.2779,7,109,497
61.2814,6,109,497
61.2816,6,109,497
61.2851,6,109,497
61.2919,6,109,497
61.2938,6,109,497
61.316,6,109,497
61.3161,6,109,497
61.3205,6,109,497
61.3239,6,109,497
61.3337,6,109,497
61.3427,6,109,497
61.3432,6,109,497
61.3447,6,109,497
61.3473,6,109,497
61.3487,6,109,497
61.3533,6,109,497
61.3576,6,109,497
61.3631,6,109,497
61.3678,6,109,497
61.3708,6,109,497
61.3717,5,109,497
61.3741,5,109,497
61.3777,5,109,497
61.3938,5,109,497
61.3968,5,109,497
61.3973,5,109,497
61.4022,5,109,497
61.4154,5,109,497
61.4164,5,109,497
61.423,5,109,497
61.445,5,109,497
61.4656,6,109,498
61.4845,6,109,498
61.4907,6,109,498
61.4962,6,109,498
61.5012,5,109,498
61.5038,5,109,498
61.5046,5,109,498
61.5082,5,109,498
61.5107,4,109,498
61.5252,4,109,498
61.5273,4,109,498
61.5314,4,109,498
61.5324,3,109,498
61.5401,3,109,498
61.5464,3,109,498
61.5609,3,109,498
61.5636,3,109,498
61.5723,3,109,498
61.5776,3,109,498
61.5807,3,109,498
61.5863,3,109,498
61.5894,3,109,498
61.6233,3,109,498
61.6272,3,109,498
61.6336,3,109,498
61.6403,3,109,498
61.6412,3,109,498
61.6427,3,109,498
61.6444,3,109,498
61.6454,3,109,498
61.6786,3,109,498
61.696,3,109,498
61.7068,3,109,498
61.7158,3,109,498
61.7238,3,109,498
61.7304,3,109,498
61.7368,3,109,498
61.737,3,109,498
61.7497,3,109,498
61.7601,3,109,498
61.7787,3,109,498
61.7915,3,109,498
61.7918,3,109,498
61.8063,4,109,499
61.8066,5,109,500
61.8182,5,109,500
61.82,5,109,500
61.8279,5,109,500
61.8294,6,109,501
61.841,6,109,501
61.859,6,109,501
61.8686,6,109,501
61.8763,6,109,501
61.8775,6,109,501
61.8878,6,109,501
61.9071,6,109,501
61.9107,6,109,501
61.9127,6,109,501
61.9187,6,109,501
61.9192,6,109,501
61.9225,6,109,501
61.9264,6,109,501
61.9513,6,109,501
61.9572,6,109,501
61.9595,6,109,501
61.9607,6,109,501
61.9958,6,109,501
61.9983,6,109,501
62.0023,6,109,501
62.0089,6,109,501
62.0094,6,109,501
62.0166,6,109,501
62.0172,6,109,501
62.0212,6,109,501
62.0256,6,109,501
62.0326,6,109,501
62.0485,6,109,501
62.063,6,109,501
62.0647,6,109,501
62.0757,6,109,501
62.0978,6,109,501
62.1066,6,109,501
62.1103,6,109,501
62.1109,6,109,501
62.1173,6,109,501
62.1343,6,109,501
62.1552,6,109,501
62.1871,6,109,501
62.1916,6,109,501
62.2067,6,109,501
62.2323,6,109,501
62.2823,6,109,501
62.2903,6,109,501
62.2943,6,109,501
62.2972,6,109,501
62.3103,6,109,501
62.3105,6,109,501
62.3141,6,109,501
62.3236,6,109,501
62.3271,6,109,501
62.3286,6,109,501
62.33,6,109,501
62.3385,6,109,501
62.3385,5,109,501
62.3453,5,109,501
62.3648,5,109,501
62.3707,5,109,501
62.3801,5,109,501
62.3839,5,109,501
62.3925,5,109,501
62.3936,5,109,501
62.4031,6,109,502
62.4277,6,109,502
62.4362,5,109,502
62.4418,5,109,502
62.4535,5,109,502
62.4663,5,109,502
62.4679,5,109,502
62.4914,5,109,502
62.5042,5,109,502
62.5101,5,109,502
62.5204,5,109,502
62.5212,5,109,502
62.5257,5,109,502
62.5259,6,109,503
62.527,6,109,503
62.5311,6,109,503
62.5357,6,109,503
62.536,6,109,503
62.5428,6,109,503
62.545,6,109,503
62.5506,6,109,503
62.5516,6,109,503
62.5575,6,109,503
62.5656,6,109,503
62.5724,6,109,503
62.573,6,109,504
62.5737,6,109,504
62.5753,6,109,504
62.5836,6,109,504
62.6232,6,109,504
62.6406,6,109,504
62.6665,6,109,504
62.6717,6,109,504
62.6897,6,109,504
62.6969,6,109,504
62.6969,6,109,504
62.7007,6,109,504
62.7045,6,109,504
62.7057,6,109,504
62.7179,6,109,504
62.7233,6,109,504
62.7301,6,109,504
62.7365,5,109,504
62.7543,5,109,504
62.7652,5,109,504
62.7664,5,109,504
62.7683,5,109,504
62.7849,5,109,504
62.7885,5,110,504
62.8153,5,110,504
62.8181,5,110,504
62.8371,5,110,504
62.8446,5,110,504
62.8491,5,110,504
62.8688,5,110,504
62.8713,5,110,504
62.8759,5,110,504
62.8794,5,110,504
62.8824,5,110,504
62.8866,5,110,504
62.8914,5,110,504
62.8938,5,110,504
62.9009,5,110,504
62.9223,5,110,504
62.9225,5,110,504
62.9383,5,110,504
62.9391,5,110,505
62.9563,5,110,505
62.9738,5,110,505
62.9761,4,110,505
62.9825,4,110,505
62.9835,4,110,505
62.9847,4,110,505
62.9901,4,110,505
63.0019,4,110,505
63.017,4,110,505
63.0228,4,110,505
63.0411,5,110,506
63.0419,5,110,506
63.0444,5,110,506
63.0501,5,110,506
63.0514,5,110,506
63.0615,5,110,506
63.0669,4,110,506
63.0688,4,110,506
63.0816,4,110,506
63.0934,4,110,506
63.1135,4,110,506
63.1137,4,110,506
63.1144,4,110,506
63.1188,4,110,506
63.1201,4,110,506
63.1384,4,110,506
63.1385,4,110,506
63.1561,4,110,506
63.1609,4,110,506
63.1716,4,110,506
63.1751,3,110,506
63.18,3,110,506
63.1806,3,110,506
63.1881,3,110,506
63.1913,3,110,506
63.1947,3,110,506
63.1996,3,110,506
63.2092,3,110,506
63.2477,3,110,506
63.2569,3,110,506
63.2702,3,110,506
63.2761,3,110,506
63.2817,3,110,506
63.2967,3,110,506
63.2979,3,110,506
63.2999,3,110,506
63.3069,3,110,506
63.3236,3,110,506
63.3295,3,110,506
63.3315,3,110,506
63.3382,3,110,506
63.3412,3,110,506
63.3492,3,110,506
63.351,3,110,506
63.3555,3,110,506
63.3567,3,110,506
63.3576,3,110,506
63.3625,3,110,506
63.3713,3,110,506
63.3784,3,110,506
63.3843,3,110,506
63.3926,3,110,506
63.3968,3,110,506
63.3983,3,110,506
63.4207,3,110,506
63.4418,3,110,506
63.4435,3,110,506
63.4479,4,110,507
63.4631,4,110,507
63.4647,4,110,507
63.4729,4,110,507
63.4734,4,110,507
63.4852,4,110,507
63.4905,4,110,507
63.4908,4,110,507
63.4928,4,110,507
63.4974,4,110,507
63.4988,5,110,508
63.5019,5,110,508
63.5044,5,110,508
63.5047,5,110,508
63.5053,5,110,508
63.5115,5,110,508
63.5229,5,110,508
63.5342,5,110,508
63.5352,5,110,508
63.5414,5,110,508
63.5603,5,110,508
63.5623,4,110,508
63.5663,4,110,508
63.5718,4,110,508
63.5842,4,110,508
63.5921,4,110,508
63.5923,4,110,508
63.6216,4,110,508
63.6419,4,110,508
63.6427,5,111,508
63.6451,5,111,508
63.6452,5,111,508
63.6468,5,111,508
63.66,5,111,508
63.6629,5,111,508
63.6868,6,111,509
63.6871,5,111,509
63.6884,5,111,509
63.708,5,111,509
63.7119,5,111,509
63.7205,6,111,510
63.7238,6,111,510
63.7318,6,111,510
63.7342,5,111,510
63.7476,5,111,510
63.7511,5,111,510
63.7528,5,111,510
63.7529,6,111,511
63.7616,6,111,511
63.7669,6,111,511
63.7688,6,111,511
63.7705,6,111,511
63.7732,6,111,511
63.7986,6,111,511
63.8062,5,111,511
63.8132,5,111,511
63.8167,5,111,511
63.8195,5,111,511
63.8319,5,111,511
63.8484,5,111,511
63.8506,5,111,511
63.8624,5,111,511
63.8779,5,111,511
63.8788,5,111,511
63.8868,5,111,511
63.8883,5,111,511
63.8912,5,111,511
63.8979,5,111,511
63.902,4,111,511
63.9034,4,111,511
63.9121,4,111,511
63.9192,4,111,511
63.928,4,111,511
63.9298,4,111,511
63.9368,4,111,511
63.9414,4,111,511
63.9462,4,111,511
63.9642,5,111,512
63.9651,5,111,512
63.9765,5,111,512
63.9788,5,111,512
63.9916,5,111,512
64.0027,5,111,512
64.0319,5,111,512
64.0379,5,111,512
64.041,5,111,512
64.0417,5,111,512
64.0504,5,111,512
64.0514,5,111,512
64.0533,5,111,512
64.0534,5,111,512
64.0722,5,111,512
64.0801,5,111,512
64.0814,5,111,512
64.0844,5,111,512
64.0845,5,111,512
64.0849,5,111,512
64.0861,5,111,512
64.0944,5,111,512
64.1072,5,111,512
64.1077,5,111,512
64.1106,6,111,513
64.1133,6,111,513
64.1203,5,111,513
64.1233,5,111,513
64.1239,5,111,513
64.1316,5,111,513
64.1353,5,111,513
64.1412,5,111,513
64.1455,5,111,513
64.1461,5,111,513
64.154,5,111,513
64.1968,5,111,513
64.2017,5,111,513
64.2021,6,112,513
64.2065,6,112,513
64.2105,6,112,513
64.2146,6,112,513
64.2229,6,112,513
64.2249,6,112,513
64.2266,6,112,513
64.2322,7,113,513
64.2337,7,113,513
64.2352,7,113,513
64.2362,7,113,513
64.2388,7,113,513
64.242,7,113,513
64.2422,8,113,514
64.2451,8,113,514
64.2479,8,113,514
64.2489,8,113,514
64.2558,8,113,514
64.2584,7,113,514
64.2627,7,113,514
64.2766,7,113,514
64.2881,7,113,514
64.2885,7,113,514
64.2903,7,113,514
64.3023,8,113,515
64.3061,7,113,515
64.3136,7,113,515
64.3228,6,113,515
64.3278,6,113,515
64.3284,6,113,515
64.3505,6,113,515
64.3517,6,113,515
64.3632,6,113,515
64.3839,6,113,515
64.3879,6,113,515
64.3959,6,113,515
64.4121,6,113,515
64.413,6,113,515
64.4361,6,113,515
64.4395,6,113,515
64.4487,6,113,515
64.4532,6,113,515
64.4611,6,113,515
64.4613,6,113,515
64.4678,6,113,515
64.4683,6,113,515
64.4705,6,113,515
64.4754,6,113,515
64.4814,6,113,515
64.4902,7,113,516
64.4907,7,113,516
64.4991,7,113,516
64.5026,7,113,516
64.5028,7,113,516
64.5212,7,113,516
64.5493,7,113,516
64.5646,7,113,516
64.5654,7,113,516
64.5657,7,113,516
64.5728,7,113,516
64.5818,7,113,516
64.5866,7,113,516
64.5957,7,113,516
64.6014,7,113,516
64.6112,7,113,516
64.6196,8,113,517
64.6218,8,113,517
64.6237,8,113,517
64.6516,8,113,517
64.6531,8,113,517
64.6642,8,113,517
64.6665,9,113,518
64.6742,9,113,518
64.6743,9,113,518
64.6933,9,113,518
64.6954,9,113,518
64.6965,9,113,518
64.7024,9,113,518
64.7066,9,113,518
64.7104,10,113,519
64.7141,10,113,519
64.7154,10,113,519
64.7343,10,113,519
64.7445,9,113,519
64.7581,8,113,519
64.7806,8,113,519
64.7879,8,113,519
64.7928,8,113,519
64.7972,8,113,519
64.8023,8,113,519
64.8084,8,113,519
64.812,9,114,519
64.8187,9,114,519
64.8364,9,114,519
64.8468,9,114,519
64.8469,9,114,519
64.849,9,114,519
64.8516,9,114,519
64.8646,9,114,519
64.8766,9,114,519
64.8828,9,114,519
64.8873,9,114,519
64.8919,9,114,519
64.8998,9,114,519
64.904,9,114,519
64.9116,9,114,519
64.9337,9,114,519
64.935,9,114,519
64.9376,9,114,519
64.9456,9,114,519
64.9498,9,114,519
64.9554,9,114,519
64.9662,9,114,519
64.9715,10,115,519
65.0069,9,115,519
65.0129,9,115,519
65.014,9,115,519
65.026,9,115,519
65.0282,9,115,519
65.0315,9,115,519
65.0426,9,115,519
65.047,9,115,519
65.0507,9,115,519
65.0549,10,115,520
65.058,10,115,520
65.0599,10,115,520
65.0641,10,115,520
65.0854,10,115,520
65.0907,9,115,520
65.0965,9,115,520
65.0987,9,115,520
65.0988,9,115,520
65.1045,9,115,520
65.1194,9,115,520
65.1702,9,115,520
65.1889,9,115,520
65.1915,9,115,520
65.1924,9,115,520
65.2092,10,116,520
65.2099,10,116,520
65.2102,10,116,520
65.2148,10,116,520
65.2201,9,116,520
65.2253,9,116,520
65.2576,9,116,520
65.2596,9,116,520
65.2772,9,116,521
65.2881,9,116,521
65.2885,9,116,521
65.2891,9,116,521
65.2957,9,116,521
65.2983,9,116,521
65.3079,9,116,521
65.3091,9,116,521
65.3161,9,116,521
65.324,9,116,521
65.3351,9,116,521
65.338,9,116,521
65.3413,9,116,522
65.3435,10,116,523
65.3536,10,116,523
65.3597,10,116,523
65.3636,10,116,523
65.3765,10,116,523
65.3765,10,116,523
65.3802,10,116,523
65.3812,10,116,523
65.3841,11,117,523
65.3971,10,117,523
65.4095,10,117,523
65.4179,10,117,523
65.4378,10,117,523
65.4397,11,117,524
65.4455,11,117,524
65.4519,11,117,524
65.4522,11,117,524
65.4633,11,117,524
65.4703,11,117,524
65.4727,11,117,524
65.4766,11,117,524
65.4806,11,117,524
65.4831,11,117,525
65.485,11,117,525
65.4969,10,117,525
65.5041,10,117,525
65.5054,10,117,525
65.5178,10,117,525
65.5282,10,117,525
65.5483,11,118,525
65.5508,11,118,525
65.559,11,118,525
65.5631,11,118,525
65.5681,11,118,525
65.5718,12,118,526
65.5906,13,118,527
65.5918,13,118,527
65.6162,12,118,527
65.6233,12,118,527
65.627,13,118,528
65.633,13,118,528
65.6391,13,118,528
65.64,13,118,528
65.6431,13,118,528
65.6543,12,118,528
65.6578,12,118,528
65.6821,12,118,528
65.6835,12,118,528
65.6946,12,118,528
65.6957,12,118,528
65.6961,12,118,528
65.7087,12,118,528
65.7152,11,118,528
65.7241,11,118,528
65.7246,11,118,528
65.7285,11,118,528
65.7348,11,118,528
65.7351,11,118,528
65.7357,11,118,528
65.7368,11,118,528
65.7417,12,119,528
65.745,12,119,529
65.7458,12,119,529
65.7496,12,119,529
65.7598,12,119,529
65.7621,12,119,529
65.7649,12,119,529
65.7649,12,119,529
65.7791,12,119,529
65.7799,13,119,530
65.8102,13,119,530
65.8113,13,119,530
65.812,13,119,530
65.8658,12,119,530
65.8709,11,119,530
65.8795,11,119,530
65.891,11,119,530
65.8944,11,119,530
65.8952,10,119,530
65.907,10,119,530
65.9167,10,119,530
65.9295,11,119,531
65.9477,11,119,531
65.9499,12,119,532
65.9567,12,119,532
65.9618,12,119,532
65.9634,12,119,532
65.9653,12,119,532
65.97,11,119,532
65.9849,11,119,532
65.9866,11,119,532
66.0019,11,119,532
66.0083,11,119,532
66.0124,12,119,533
66.0176,13,119,534
66.0189,13,119,534
66.0233,13,119,534
66.0237,12,119,534
66.025,12,119,534
66.0507,12,119,534
66.0524,12,119,534
66.0569,12,119,534
66.0598,12,119,534
66.0697,12,119,534
66.0702,12,119,534
66.0982,12,119,534
66.1026,12,119,534
66.1063,12,119,534
66.1108,12,119,534
66.1153,12,119,534
66.132,12,119,534
66.1327,12,119,534
66.1363,12,119,534
66.1553,12,119,534
66.1569,11,119,534
66.1597,10,119,534
66.1631,10,119,534
66.1648,10,119,534
66.1693,10,119,534
66.1704,9,119,534
66.1878,9,119,534
66.1933,9,119,534
66.2011,9,119,534
66.2036,9,119,534
66.205,9,119,534
66.2056,9,119,534
66.2267,9,119,534
66.2276,9,119,534
66.2307,9,119,534
66.2319,9,119,534
66.2341,9,119,534
66.2346,9,119,534
66.2417,9,119,534
66.2453,8,119,534
66.2538,8,119,534
66.2568,8,119,534
66.2695,8,119,534
66.2778,8,119,534
66.3059,8,119,534
66.3115,8,119,534
66.315,8,119,534
66.3196,8,119,534
66.3268,8,119,534
66.3287,9,120,534
66.3325,9,120,534
66.355,9,120,534
66.3586,9,120,534
66.3612,9,120,534
66.3648,9,120,534
66.3821,9,120,534
66.3855,9,120,534
66.394,9,120,534
66.3972,9,120,534
66.4046,9,120,534
66.4098,9,120,534
66.4341,9,120,534
66.4431,9,120,534
66.4501,9,120,534
66.477,9,120,534
66.4773,9,120,534
66.4792,9,120,534
66.4853,8,120,534
66.494,8,120,534
66.4976,8,120,534
66.4978,7,120,534
66.5026,7,120,534
66.5028,7,120,534
66.5121,6,120,534
66.5371,6,120,534
66.5639,7,120,535
66.5751,7,120,535
66.578,7,120,535
66.5851,6,120,535
66.6205,6,120,535
66.6208,6,120,535
66.6303,6,120,535
66.6306,7,120,536
66.6327,7,120,536
66.6436,6,120,536
66.6579,5,120,536
66.6751,5,120,536
66.6771,5,120,536
66.6779,5,120,536
66.6827,5,120,536
66.6842,5,120,536
66.7063,5,120,536
66.7067,5,120,536
66.7141,5,120,536
66.7141,5,120,536
66.722,5,120,536
66.7287,5,120,536
66.7359,5,120,536
66.7372,5,120,536
66.7546,5,120,536
66.7579,5,120,536
66.7656,5,120,536
66.7675,5,120,536
66.7871,5,120,536
66.7918,5,120,536
66.7956,5,120,536
66.797,5,120,536
66.7991,5,120,536
66.8037,5,120,536
66.8211,5,120,536
66.8302,5,120,536
66.8366,5,120,536
66.8436,5,120,536
66.8482,5,120,536
66.8573,5,120,536
66.8603,5,120,536
66.8666,5,120,536
66.8876,5,120,536
66.8908,5,120,536
66.8939,5,120,536
66.8972,5,120,536
66.9067,5,120,536
66.9076,5,120,536
66.9212,6,120,537
66.9223,6,120,537
66.9272,6,120,537
66.9304,6,120,537
66.9375,7,120,538
66.9376,7,120,538
66.942,7,120,538
66.9431,7,120,538
66.9503,7,120,538
66.9555,7,120,538
66.9577,7,120,538
66.965,7,120,538
66.9691,7,120,538
66.9845,7,120,538
66.985,7,120,538
66.9852,7,120,538
66.9866,7,120,538
66.9893,7,120,538
66.9909,7,120,538
66.9945,7,120,538
66.995,7,120,538
66.9951,7,120,538
66.9966,7,120,538
67.0045,7,120,538
67.0094,7,120,538
67.0096,7,120,538
67.0111,7,120,538
67.0192,7,120,538
67.0357,7,120,538
67.0463,7,120,538
67.0674,7,120,538
67.0692,7,120,538
67.0709,7,120,538
67.0738,7,120,538
67.0908,7,120,538
67.0933,8,121,538
67.1025,8,121,538
67.1107,8,121,538
67.1167,8,121,538
67.1277,8,121,538
67.1282,8,121,538
67.1306,8,121,538
67.1357,8,121,538
67.1368,8,121,538
67.1408,8,121,538
67.1451,8,121,538
67.1467,8,121,538
67.1478,8,121,538
67.1499,9,122,538
67.153,9,122,538
67.1568,9,122,538
67.1671,9,122,538
67.1675,8,122,538
67.1734,8,122,538
67.1788,8,122,538
67.2037,8,122,538
67.2038,8,122,538
67.2197,8,122,538
67.2337,8,122,538
67.2401,8,122,538
67.246,8,122,538
67.2538,8,122,538
67.2764,8,122,538
67.2874,8,122,538
67.2911,8,122,538
67.3,8,122,538
67.303,8,122,538
67.3036,8,122,538
67.3062,8,122,538
67.3228,8,122,538
67.352,8,122,538
67.3533,8,122,538
67.3599,8,122,538
67.3693,8,122,538
67.3863,8,122,538
67.3898,8,122,538
67.3995,8,122,538
67.4024,8,122,538
67.4046,8,122,538
67.4181,8,122,538
67.427,8,122,538
67.4274,8,122,538
67.4282,8,122,538
67.4283,8,122,538
67.4469,8,122,538
67.4487,8,122,538
67.4495,8,122,538
67.4507,8,122,538
67.4585,8,122,538
67.4638,8,122,538
67.4697,8,122,538
67.4717,8,122,538
67.4797,8,122,538
67.4821,8,122,538
67.4842,8,122,538
67.4905,8,122,538
67.4918,8,122,538
67.495,8,122,538
67.4956,8,122,538
67.5013,8,122,538
67.5038,8,122,538
67.5057,8,122,538
67.5246,8,122,538
67.542,8,122,538
67.5529,8,122,538
67.5627,7,122,538
67.563,7,122,538
67.5631,8,123,538
67.5664,8,123,538
67.5666,8,123,538
67.5707,8,123,538
67.5739,9,124,538
67.5774,9,124,538
67.5836,9,124,538
67.6084,9,124,538
67.6138,9,124,538
67.6166,9,124,538
67.6246,8,124,538
67.6317,8,124,538
67.6348,8,124,538
67.636,8,124,538
67.6362,8,124,538
67.6382,8,124,538
67.6434,8,124,538
67.6684,8,124,538
67.6841,8,124,538
67.6845,8,124,538
67.6954,8,124,538
67.6959,8,124,538
67.6986,8,124,538
67.7123,8,124,538
67.7135,8,124,538
67.7138,8,124,538
67.7157,8,124,538
67.7214,8,124,538
67.7231,8,124,538
67.73,8,124,538
67.7433,8,124,538
67.7446,8,124,538
67.7479,8,124,538
67.7522,8,124,538
67.7555,8,124,538
67.7767,8,124,538
67.7845,8,124,538
67.7874,8,124,538
67.7981,8,124,538
67.7998,8,124,538
67.8048,8,124,538
67.8094,8,124,538
67.8151,8,124,538
67.8152,8,124,538
67.8175,8,124,538
67.8228,8,124,538
67.8238,8,124,538
67.8263,8,124,538
67.8298,8,124,538
67.8327,8,124,538
67.8346,8,124,538
67.8392,8,124,538
67.8439,8,124,538
67.8494,8,124,538
67.8511,8,124,538
67.8529,8,124,538
67.8621,8,124,538
67.8649,8,124,538
67.8714,8,124,538
67.8748,8,124,538
67.876,8,124,538
67.8792,8,124,538
67.8824,8,124,538
67.8909,8,124,538
67.8943,8,124,538
67.8981,8,124,538
67.9051,8,124,538
67.9063,8,124,538
67.9067,8,124,538
67.9134,8,124,538
67.9162,8,124,538
67.9223,7,124,538
67.9458,7,124,538
67.9481,7,124,538
67.9572,7,124,538
67.958,7,124,538
67.9794,7,124,538
67.9904,8,124,539
68.0044,8,124,539
68.0066,8,124,539
68.0133,8,124,539
68.0175,8,124,539
68.0408,8,124,539
68.0408,8,124,539
68.042,8,124,539
68.0584,8,124,539
68.0713,8,124,539
68.1142,8,124,539
68.1161,8,124,539
68.1169,8,124,539
68.1234,8,124,539
68.1262,8,124,539
68.1298,8,124,539
68.1419,7,124,539
68.1467,7,124,539
68.1519,7,124,539
68.1651,7,124,539
68.1685,7,124,539
68.1817,7,124,539
68.1872,7,124,539
68.1874,7,124,539
68.1882,7,124,539
68.1928,7,124,539
68.2046,7,124,539
68.2052,8,124,540
68.2076,8,124,540
68.215,8,124,540
68.2177,9,124,541
68.2214,9,124,541
68.2239,9,124,541
68.2249,10,124,542
68.2292,10,124,542
68.2318,10,124,542
68.244,10,124,542
68.2464,10,124,542
68.2537,10,124,542
68.254,10,124,542
68.2583,10,124,542
68.2623,10,124,542
68.2623,10,124,542
68.2662,10,124,542
68.2687,10,124,542
68.2745,9,124,542
68.2826,9,124,542
68.2845,9,124,542
68.2975,9,124,542
68.3001,9,124,542
68.3103,9,124,542
68.3109,10,124,543
68.3247,10,124,543
68.3249,9,124,543
68.3336,8,124,543
68.3491,8,124,543
68.3496,8,124,544
68.3548,8,124,544
68.3571,8,124,544
68.3652,8,124,544
68.3664,8,124,544
68.3809,8,124,544
68.3888,8,124,544
68.3897,8,124,544
68.3919,8,124,544
68.3948,8,124,544
68.4002,8,124,544
68.4017,8,124,544
68.4113,8,124,544
68.4292,8,124,544
68.4349,8,124,544
68.436,8,124,544
68.4394,8,124,544
68.45,8,124,544
68.4591,8,124,544
68.4593,9,124,545
68.4643,9,124,545
68.4651,9,124,545
68.474,8,124,545
68.493,8,124,545
68.4957,8,124,545
68.4995,8,124,545
68.5017,8,124,545
68.5062,8,124,545
68.511,8,124,545
68.5143,8,124,545
68.5152,8,124,545
68.5175,8,124,545
68.5253,8,124,545
68.5344,8,124,545
68.5431,8,124,545
68.5452,8,124,545
68.5465,8,124,545
68.5515,8,124,545
68.5567,8,124,545
68.5745,9,124,546
68.5817,9,124,546
68.6005,9,124,546
68.6008,9,124,546
68.6035,9,124,546
68.6206,9,124,546
68.6225,9,124,546
68.6232,9,124,546
68.6251,9,124,546
68.6419,10,124,547
68.6476,10,124,547
68.6481,10,124,547
68.662,10,124,547
68.6761,10,124,547
